FID	X	site_id	county	date	year	site_nm	trnsct_	mdw_wd_	emrgn__	sbmrg__	pont_nm	gps_lon	gps_lat	wtr_dp_	bttm_vs	sbstrt_	org_dp_	unvgtt_	ttl_cv_	stndn__	dtrts_p	variabl	Hydrc__	Phrgmt_	Phr____	Typh_ng	Typh_gl	Typ____	Typh_lt	Typh_s_	typh_cm	hyd_bin	typh_bn	UTM	NEAR_FID	NEAR_DIST	area	perimeter	glcwc_cwi_	glcwc_cwi1	other	usgs_quad	lk_basin	wetland_na	hgm_cls1	hgm_cls2	comments	x_centroid	y_centroid	hectares	nwi	wwi	owi	hwi	lowi	h_num	ditch_cons	dykes	dams	dredging	jetty	road_const	filled	marina	waste_sewa	geo_id	country	human_mod	MeanFetch	SD_Fetch	MeanREI	SD_REI
1480	1726	1586	Mackinac	7/17/2018	2018	Epoufette Bay Wetland #1	2	72	93	65	1	-85.189553	46.060068	0	Dry	Cly/Snd	47	2	98	3	100	percent_cover	0	0	3	0	0	0	0	0	0	0	0	16N	156	14213.6034	164150.3719	3593.903356	7315	7316	 	Epoufette	LKM	Epoufette Bay Wetland #1	LPP	 	wetland is contiguous; residential development exists	640015.4046	5101908.501	16.42	T	F	F	T	F	403	F	F	F	F	F	T	F	F	F	1586	USA	1	1443.491577	141.7932434	5823.001465	702.8104248
1481	1727	1592	Mackinac	7/7/2016	2016	Pointe Aux Chenes Marshes	1	164	25	25	6	-84.871055	45.915871	90	V	Sand	10	87.5	12.5	0	5	percent_cover	0	0	2	0	0	0	0	0	0	0	0	16N	246	8383.025381	14137310.56	36622.25088	6747	6748	 	Point Aux Chenes/Moran	LKM	Pointe Aux Chenes Marshes	BSR	RRO	Herdendorf wetlands 406-409 are all part of same BSR complex; wetland contains small ponds and some upland; residential development exists	666423.9924	5087554.398	1413.73	T	F	F	T	F	409	F	F	F	F	F	T	F	F	F	1592	USA	1	9741.761719	840.9923706	48541.72656	6141.92041
1482	1728	1598	Mackinac	7/21/2011	2011	Point St. Ignace Wetland	1	138	152	78	1	-84.741603	45.847764	1	V	Cly/Slt	0	0	27	6	100	percent_cover	0	0	0	0	0	6	0	0	6	0	1	16N	144	2671.510478	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2394.095459	533.7456055	12271.03418	2813.007324
1483	1729	1598	Mackinac	7/21/2011	2011	Point St. Ignace Wetland	1	138	152	78	2	-84.741478	45.847546	5	V	Cly/Slt	0	0	23	5	100	percent_cover	0	0	0	0	0	4	0	0	4	0	1	16N	144	2684.259297	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2392.646484	532.84375	12259.94824	2812.077393
1484	1730	1598	Mackinac	7/21/2011	2011	Point St. Ignace Wetland	1	138	152	78	3	-84.741367	45.847364	1	V	Cly/Slt	0	0	16	5	100	percent_cover	0	0	0	3	0	0	0	0	0	0	0	16N	144	2694.73062	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2383.89624	546.9875488	12220.80664	2935.101074
1485	1731	1598	Mackinac	7/21/2011	2011	Point St. Ignace Wetland	1	138	152	78	4	-84.741236	45.847177	4	V	Cly/Slt	0	1	50	7	90	percent_cover	0	0	0	3	0	0	0	0	0	0	0	16N	144	2704.825792	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2490.253906	536.7444458	12791.37598	2837.040771
1486	1732	1598	Mackinac	7/21/2011	2011	Point St. Ignace Wetland	1	138	152	78	5	-84.741128	45.846991	2	V	Cly/Slt	0	0	35.5	2	90	percent_cover	0	0	0	1	0	0	0	0	0	0	0	16N	144	2716.077606	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2490.253906	536.7444458	12791.37598	2837.040771
1487	1733	1598	Mackinac	7/21/2011	2011	Point St. Ignace Wetland	1	138	152	78	6	-84.740855	45.846418	30	V	Cly/Slt	0	0	13	6	100	percent_cover	0	0	0	5	0	1	0	0	1	0	1	16N	144	2754.329252	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2886.125732	576.3267212	14721.33398	2966.319336
1488	1734	1598	Mackinac	7/21/2011	2011	Point St. Ignace Wetland	1	138	152	78	7	-84.740747	45.846263	27	V	Cly/Slt	0	59	29	2	10	percent_cover	0	0	0	1	0	0	0	0	0	0	0	16N	144	2763.308648	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2797.591309	569.3970337	14304.01758	2963.335205
1489	1735	1598	Mackinac	7/21/2011	2011	Point St. Ignace Wetland	1	138	152	78	8	-84.740641	45.846048	29	V	Cly/Slt	0	46	17	2	35	percent_cover	0	0	0	10	0	0	0	0	0	0	0	16N	144	2777.908861	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2917.664063	569.8579712	14918.49316	2922.141113
1490	1736	1598	Mackinac	7/21/2011	2011	Point St. Ignace Wetland	2	62	172	33	4	-84.746049	45.845401	2	V	Cly/Slt	0	6	23	3	85	percent_cover	0	0	0	1	0	0	0	0	0	0	0	16N	144	3094.930158	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2586.641602	556.3429565	12639.43457	2490.530518
1491	1737	1598	Mackinac	7/21/2011	2011	Point St. Ignace Wetland	3	76	91	37	5	-84.749469	45.843175	0	Dry	Sand	0	54	24	2	20	percent_cover	0	1	0	0	0	0	0	0	0	0	0	16N	144	3456.183888	32485.31712	1312.734302	6580	6581	 	St. Ignace	LKM	Point la Barbe Wetland	LOE	 	"wetland occurs on both sides of road, see Herdendorf complex 417, GEOID 1598"	674653.3528	5078846.165	3.25	T	F	F	F	F	 	F	F	F	F	F	T	F	F	F	1802	USA	1	2116.54126	409.0665588	9955.654297	1596.135132
1492	1738	1598	Mackinac	7/21/2011	2011	Point St. Ignace Wetland	3	76	91	37	6	-84.749209	45.843114	0	Dry	Sand	0	44	31	5	20	percent_cover	0	1	0	0	0	0	0	0	0	0	0	16N	144	3447.873382	32485.31712	1312.734302	6580	6581	 	St. Ignace	LKM	Point la Barbe Wetland	LOE	 	"wetland occurs on both sides of road, see Herdendorf complex 417, GEOID 1598"	674653.3528	5078846.165	3.25	T	F	F	F	F	 	F	F	F	F	F	T	F	F	F	1802	USA	1	2116.54126	409.0665588	9955.654297	1596.135132
1493	1739	1598	Mackinac	7/21/2011	2011	Point St. Ignace Wetland	3	76	91	37	8	-84.748805	45.843054	1	V	Sand	0	45	40	5	10	percent_cover	0	1	0	0	0	0	0	0	0	0	0	16N	144	3432.258489	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2282.125	448.5252686	10819.38672	1781.76062
1494	1740	1598	Mackinac	7/7/2016	2016	Point St. Ignace Wetland	1	0	237	40	6	-84.741078	45.847254	48	V	Cly/Slt	10	10	100	3	90	percent_cover	0	0	0	40	0	0	0	0	0	0	0	16N	144	2690.542834	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2490.253906	536.7444458	12791.37598	2837.040771
1495	1741	1598	Mackinac	7/7/2016	2016	Point St. Ignace Wetland	1	0	237	40	8	-84.740886	45.846421	85	V	Cly/Slt	41	35	68.5	3	90	percent_cover	0	0	0	65	0	0	0	0	0	0	0	16N	144	2755.485685	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2886.125732	576.3267212	14721.33398	2966.319336
1496	1742	1598	Mackinac	7/7/2016	2016	Point St. Ignace Wetland	1	0	237	40	9	-84.740721	45.846023	85	V	Cly/Slt	33	0	100	1	30	percent_cover	0	0	0	40	0	0	0	0	0	0	0	16N	144	2783.781054	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2917.664063	569.8579712	14918.49316	2922.141113
1497	1743	1598	Mackinac	7/7/2016	2016	Point St. Ignace Wetland	2	0	375	38	6	-84.746187	45.846471	12	V	Sand	54	46.5	53.5	25	95	percent_cover	0	0	0	25	0	0	0	0	0	0	0	16N	144	3013.521805	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	112.0449982	6.882523537	591.8233032	58.84684753
1498	1744	1598	Mackinac	7/7/2016	2016	Point St. Ignace Wetland	2	0	375	38	7	-84.745621	45.846017	18	V	Cly/Slt	30	11	89	30	95	percent_cover	0	0	0	40	0	0	0	0	0	0	0	16N	144	3021.531567	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	100.144249	7.321606636	539.6154175	57.1496315
1499	1745	1598	Mackinac	7/7/2016	2016	Point St. Ignace Wetland	2	0	375	38	9	-84.744475	45.844936	56	V	Cly/Slt	36	37	63	2	45	percent_cover	0	0	4	0	0	0	0	0	0	0	0	16N	144	3056.207796	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2949.91748	562.9752197	14608.91895	2496.340332
1500	1746	1598	Mackinac	8/15/2017	2017	Point St. Ignace Wetland	1	40	335	0	2	-84.741718	45.847976	0	Dry	Pbl/Cbl	10	0	100	20	90	percent_cover	0	0	0	3	0	0	0	0	0	0	0	16N	144	2658.974527	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2394.095459	533.7456055	12271.03418	2813.007324
1501	1747	1598	Mackinac	8/15/2017	2017	Point St. Ignace Wetland	1	40	335	0	3	-84.74172	45.847898	5	NV	Pbl/Cbl	25	27	73	30	90	percent_cover	0	0	0	5	0	0	0	0	0	0	0	16N	144	2665.755044	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2394.095459	533.7456055	12271.03418	2813.007324
1502	1748	1598	Mackinac	8/15/2017	2017	Point St. Ignace Wetland	1	40	335	0	4	-84.741715	45.847825	5	V	Cly/Slt	35	61	39	25	80	percent_cover	0	0	0	10	0	10	0	0	10	0	1	16N	144	2671.771936	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2394.095459	533.7456055	12271.03418	2813.007324
1503	1749	1598	Mackinac	8/15/2017	2017	Point St. Ignace Wetland	1	40	335	0	5	-84.741721	45.847756	10	NV	Cly/Slt	40	6	94	35	90	percent_cover	0	0	0	5	0	45	0	0	45	0	1	16N	144	2677.997095	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2394.095459	533.7456055	12271.03418	2813.007324
1504	1750	1598	Mackinac	8/15/2017	2017	Point St. Ignace Wetland	1	40	335	0	6	-84.741573	45.847391	55	NV	Cly/Slt	24	25	75	15	60	percent_cover	0	0	0	15	0	0	0	0	0	0	0	16N	144	2702.323998	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2392.646484	532.84375	12259.94824	2812.077393
1505	1751	1598	Mackinac	8/15/2017	2017	Point St. Ignace Wetland	1	40	335	0	7	-84.741211	45.846847	56	NV	Sand	79	46	54	3	65	percent_cover	0	0	0	20	0	0	0	0	0	0	0	16N	144	2732.71002	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2540.730225	556.010498	12997.21973	2912.028564
1506	1752	1598	Mackinac	8/15/2017	2017	Point St. Ignace Wetland	1	40	335	0	8	-84.740954	45.846268	100	NV	Pbl/Cbl	4	12	88	3	10	percent_cover	0	0	0	25	0	0	0	0	0	0	0	16N	144	2772.322607	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2886.125732	576.3267212	14721.33398	2966.319336
1507	1753	1598	Mackinac	8/15/2017	2017	Point St. Ignace Wetland	1	40	335	0	9	-84.740942	45.845618	104	V	Pbl/Cbl	0	92	8	0	15	percent_cover	0	0	0	6	0	0	0	0	0	0	0	16N	144	2830.409855	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	2987.48999	583.4692383	15233.59473	2953.801514
1508	1754	1598	Mackinac	8/16/2017	2017	Point St. Ignace Wetland	2	87	160	120	1	-84.747092	45.846461	30	NV	Cly/Slt	40	69	31	15	85	percent_cover	0	0	0	5	0	5	0	0	5	0	1	16N	144	3062.427199	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	118.2360001	8.255622864	633.9799805	56.34527969
1509	1755	1598	Mackinac	8/16/2017	2017	Point St. Ignace Wetland	2	87	160	120	3	-84.747128	45.846138	40	NV	Cly/Slt	35	5	95	10	90	percent_cover	0	0	0	5	0	1	0	0	1	0	1	16N	144	3090.419459	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	118.2360001	8.255622864	633.9799805	56.34527969
1510	1756	1598	Mackinac	8/16/2017	2017	Point St. Ignace Wetland	2	87	160	120	5	-84.747136	45.845841	40	NV	Cly/Slt	10	63	37	7	90	percent_cover	0	0	0	5	0	2	0	0	2	0	1	16N	144	3114.978278	220966.366	2541.485282	6586	6587	MNFI	Mc Gulpin Point/St. Ignace	LKM	Point St. Ignace Wetland	LOE	 	wetland occurs on both sides of the road	675201.2521	5079411.607	22.1	F	F	F	T	F	417	F	F	F	F	F	T	F	F	F	1598	USA	1	474.1847534	112.6461258	2509.143799	688.56604
1511	1757	1598	Mackinac	8/16/2017	2017	Point St. Ignace Wetland	3	78	355	6	6	-84.749297	45.843116	55	V	Pbl/Cbl	0	89	11	0	40	percent_cover	0	0	1	0	0	0	0	0	0	0	0	16N	144	3452.226999	32485.31712	1312.734302	6580	6581	 	St. Ignace	LKM	Point la Barbe Wetland	LOE	 	"wetland occurs on both sides of road, see Herdendorf complex 417, GEOID 1598"	674653.3528	5078846.165	3.25	T	F	F	F	F	 	F	F	F	F	F	T	F	F	F	1802	USA	1	2116.54126	409.0665588	9955.654297	1596.135132
1512	1758	1605	Emmet	7/5/2014	2014	Temperance Island Wetland #1	1	130	18	30	1	-85.019636	45.764461	11	V	Sand	5	80	20	10	95	percent_cover	0	0	1	0	0	0	0	0	0	0	0	16N	230	8822.77208	176667.2161	3023.297302	6435	6435	 	Waugoshance Island	LKM	Temperance Island Wetland #1	LOE	LPS	wetland contains some upland	653501.93	5069627.395	17.67	T	F	F	F	F	 	F	F	F	F	F	F	F	F	F	1605	USA	0	97.23825073	6.336810589	507.0315552	27.21071053
1513	1759	1605	Emmet	7/5/2014	2014	Temperance Island Wetland #1	3	15	65	25	8	-85.025449	45.761902	56	V	Pbl/Cbl	0.5	99	1	0	2	percent_cover	0	0	1	0	0	0	0	0	0	0	0	16N	230	9214.42927	176667.2161	3023.297302	6435	6435	 	Waugoshance Island	LKM	Temperance Island Wetland #1	LOE	LPS	wetland contains some upland	653501.93	5069627.395	17.67	T	F	F	F	F	 	F	F	F	F	F	F	F	F	F	1605	USA	0	3789.498047	117.1540451	19427.27344	1548.09082
1514	1760	1626	Grand Traverse	7/3/2014	2014	Petobego Pond Wetland	1	130	150	0	2	-85.439693	44.856918	0	Dry	Sand	40	75	25	10	95	percent_cover	0	0	0	2	0	0	0	0	0	0	0	16N	102	5121.64313	872387.2848	6859.850144	4842	4842	 	Williamburg	LKM	Petobego Pond Wetland	LOE	 	wetland contains some upland	622905.8972	4967953.455	87.24	T	F	F	F	F	 	F	F	T	T	F	T	T	F	F	1626	USA	1	8257.702148	588.8777466	48989.98438	3360.008789
1515	1761	1626	Grand Traverse	7/3/2014	2014	Petobego Pond Wetland	1	130	150	0	3	-85.440029	44.856966	10	V	Sand	45	90	10	20	95	percent_cover	0	0	0	0	0	0	3	0	0	0	0	16N	102	5125.939542	872387.2848	6859.850144	4842	4842	 	Williamburg	LKM	Petobego Pond Wetland	LOE	 	wetland contains some upland	622905.8972	4967953.455	87.24	T	F	F	F	F	 	F	F	T	T	F	T	T	F	F	1626	USA	1	8244.55957	584.1774902	48942.94531	3335.727295
1516	1762	1626	Grand Traverse	7/3/2014	2014	Petobego Pond Wetland	1	130	150	0	5	-85.440696	44.85711	25	V	Sand	40	80	20	25	100	percent_cover	0	0	0	1	0	0	0	0	0	0	0	16N	102	5129.835803	872387.2848	6859.850144	4842	4842	 	Williamburg	LKM	Petobego Pond Wetland	LOE	 	wetland contains some upland	622905.8972	4967953.455	87.24	T	F	F	F	F	 	F	F	T	T	F	T	T	F	F	1626	USA	1	7876.417969	584.3744507	46720.07813	3289.18042
1517	1763	1626	Grand Traverse	7/3/2014	2014	Petobego Pond Wetland	1	130	150	0	6	-85.440916	44.857148	25	V	Sand	40	85	15	15	100	percent_cover	0	0	0	3	0	0	0	0	0	0	0	16N	102	5132.231884	872387.2848	6859.850144	4842	4842	 	Williamburg	LKM	Petobego Pond Wetland	LOE	 	wetland contains some upland	622905.8972	4967953.455	87.24	T	F	F	F	F	 	F	F	T	T	F	T	T	F	F	1626	USA	1	7876.417969	584.3744507	46720.07813	3289.18042
1518	1764	1626	Grand Traverse	7/3/2014	2014	Petobego Pond Wetland	1	130	150	0	7	-85.44118	44.857194	24	V	Sand	40	80	20	8	100	percent_cover	0	0	0	1	0	0	0	0	0	0	0	16N	102	5135.146616	872387.2848	6859.850144	4842	4842	 	Williamburg	LKM	Petobego Pond Wetland	LOE	 	wetland contains some upland	622905.8972	4967953.455	87.24	T	F	F	F	F	 	F	F	T	T	F	T	T	F	F	1626	USA	1	7876.417969	584.3744507	46720.07813	3289.18042
1519	1765	1626	Grand Traverse	7/3/2014	2014	Petobego Pond Wetland	1	130	150	0	9	-85.44171	44.857249	39	V	Sand	40	85	15	2	90	percent_cover	0	0	0	4	0	0	0	0	0	0	0	16N	102	5145.107263	872387.2848	6859.850144	4842	4842	 	Williamburg	LKM	Petobego Pond Wetland	LOE	 	wetland contains some upland	622905.8972	4967953.455	87.24	T	F	F	F	F	 	F	F	T	T	F	T	T	F	F	1626	USA	1	7876.417969	584.3744507	46720.07813	3289.18042
1520	1766	1626	Grand Traverse	7/3/2014	2014	Petobego Pond Wetland	1	130	150	0	10	-85.442088	44.857338	41	NV	Sand	40	70	30	2	90	percent_cover	0	0	0	0	0	0	5	0	0	0	0	16N	102	5147.301811	872387.2848	6859.850144	4842	4842	 	Williamburg	LKM	Petobego Pond Wetland	LOE	 	wetland contains some upland	622905.8972	4967953.455	87.24	T	F	F	F	F	 	F	F	T	T	F	T	T	F	F	1626	USA	1	7876.417969	584.3744507	46720.07813	3289.18042
1521	1768	1626	Grand Traverse	7/3/2014	2014	Petobego Pond Wetland	3	25	40	0	2	-85.44477	44.858124	10	V	Sand	30	65	35	10	95	percent_cover	0	0	0	0	0	0	2	0	0	0	0	16N	102	5152.785516	872387.2848	6859.850144	4842	4842	 	Williamburg	LKM	Petobego Pond Wetland	LOE	 	wetland contains some upland	622905.8972	4967953.455	87.24	T	F	F	F	F	 	F	F	T	T	F	T	T	F	F	1626	USA	1	8059.885742	574.1359253	47722.91016	3272.201904
1522	1769	1626	Grand Traverse	7/3/2014	2014	Petobego Pond Wetland	3	25	40	0	3	-85.444723	44.858088	15	V	Sand	55	70	30	5	90	percent_cover	0	0	0	0	0	0	2	0	0	0	0	16N	102	5154.840036	872387.2848	6859.850144	4842	4842	 	Williamburg	LKM	Petobego Pond Wetland	LOE	 	wetland contains some upland	622905.8972	4967953.455	87.24	T	F	F	F	F	 	F	F	T	T	F	T	T	F	F	1626	USA	1	8059.885742	574.1359253	47722.91016	3272.201904
1523	1770	1626	Grand Traverse	7/3/2014	2014	Petobego Pond Wetland	3	25	40	0	4	-85.444625	44.858066	22	V	Sand	58	80	20	4	95	percent_cover	0	0	0	0	0	0	1	0	0	0	0	16N	102	5153.791293	872387.2848	6859.850144	4842	4842	 	Williamburg	LKM	Petobego Pond Wetland	LOE	 	wetland contains some upland	622905.8972	4967953.455	87.24	T	F	F	F	F	 	F	F	T	T	F	T	T	F	F	1626	USA	1	8059.885742	574.1359253	47722.91016	3272.201904
1524	1771	1626	Grand Traverse	7/3/2014	2014	Petobego Pond Wetland	3	25	40	0	9	-85.444195	44.857949	35	V	Sand	50	85	15	10	100	percent_cover	0	0	0	1	0	0	0	0	0	0	0	16N	102	5151.407982	872387.2848	6859.850144	4842	4842	 	Williamburg	LKM	Petobego Pond Wetland	LOE	 	wetland contains some upland	622905.8972	4967953.455	87.24	T	F	F	F	F	 	F	F	T	T	F	T	T	F	F	1626	USA	1	8059.885742	574.1359253	47722.91016	3272.201904
1525	1772	1639	Benzie	7/20/2012	2012	Betsie Lake Wetland	1	18	0	25	2	-86.223078	44.627622	0	Dry	Sand	0	0	7	5	100	percent_cover	0	0	0	0.5	0	0	0	0	0	0	0	16N	201	711.7142188	64477.50276	1525.173018	4522	4522	 	Elberta	LKM	Betsie Lake Wetland	BSR	 	industrial and residential development exist	561633.3601	4941848.321	6.45	T	F	F	F	F	 	T	F	F	F	F	T	T	F	T	1639	USA	1	420.5797424	18.61074448	2353.810303	165.9631348
1526	1773	1639	Benzie	7/20/2012	2012	Betsie Lake Wetland	1	18	0	25	4	-86.223156	44.627628	0	Dry	Sand	1	0	7	10	100	percent_cover	0	7	0	0	0	0	0	0	0	0	0	16N	201	706.3063626	64477.50276	1525.173018	4522	4522	 	Elberta	LKM	Betsie Lake Wetland	BSR	 	industrial and residential development exist	561633.3601	4941848.321	6.45	T	F	F	F	F	 	T	F	F	F	F	T	T	F	T	1639	USA	1	420.5797424	18.61074448	2353.810303	165.9631348
1527	1774	1639	Benzie	7/20/2012	2012	Betsie Lake Wetland	1	18	0	25	5	-86.22321	44.627616	0	Dry	Sand	3	0	50	15	100	percent_cover	0	3	0	0	0	0	0	0	0	0	0	16N	201	703.6293818	64477.50276	1525.173018	4522	4522	 	Elberta	LKM	Betsie Lake Wetland	BSR	 	industrial and residential development exist	561633.3601	4941848.321	6.45	T	F	F	F	F	 	T	F	F	F	F	T	T	F	T	1639	USA	1	420.5797424	18.61074448	2353.810303	165.9631348
1528	1775	1639	Benzie	7/20/2012	2012	Betsie Lake Wetland	2	23	0	64	2	-86.222346	44.62498	0	Dry	Sand	3	1	50	2	95	percent_cover	0	0	0	2	0	0	0	0	0	0	0	16N	201	952.3009549	64477.50276	1525.173018	4522	4522	 	Elberta	LKM	Betsie Lake Wetland	BSR	 	industrial and residential development exist	561633.3601	4941848.321	6.45	T	F	F	F	F	 	T	F	F	F	F	T	T	F	T	1639	USA	1	389.7182617	24.34263611	2232.730469	155.1347046
1529	1776	1639	Benzie	7/20/2012	2012	Betsie Lake Wetland	2	23	0	64	4	-86.222424	44.624972	0	Dry	Sand	3	0	60	3	100	percent_cover	0	0	0	4	0	0	0	0	0	0	0	16N	201	948.8430198	64477.50276	1525.173018	4522	4522	 	Elberta	LKM	Betsie Lake Wetland	BSR	 	industrial and residential development exist	561633.3601	4941848.321	6.45	T	F	F	F	F	 	T	F	F	F	F	T	T	F	T	1639	USA	1	389.7182617	24.34263611	2232.730469	155.1347046
